Age,Attrition,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion
47,Yes,HR,26,1634,1,Male,73,1,4,Executive,2,Married,3008,2,Yes,3,2,60,1,23,2,1
39,Yes,Marketing,18,1635,3,Male,40,2,3,Assistant,5,Single,16263,3,No,4,1,85,2,17,12,5
26,Yes,Sales,10,1636,4,Female,31,4,5,Analyst,5,Divorced,3978,3,No,4,4,56,2,27,13,0
30,No,Finance,18,1637,2,Male,67,3,3,Assistant,5,Single,14368,4,No,2,1,94,4,21,10,1
39,No,HR,40,1638,1,Female,92,4,4,Assistant,1,Divorced,6744,2,Yes,1,3,20,2,7,3,4
35,No,Marketing,24,1639,4,Female,91,2,5,Executive,5,Divorced,9930,4,No,2,1,66,2,16,5,6
23,No,Sales,7,1640,4,Male,57,2,5,Assistant,5,Married,4788,3,Yes,1,4,52,3,26,3,0
25,No,Marketing,19,1641,1,Male,62,1,1,Manager,3,Married,13199,2,Yes,1,2,59,4,23,14,1
41,No,Sales,22,1642,2,Male,96,1,1,Executive,2,Single,11304,3,Yes,3,4,60,1,11,13,3
45,No,HR,13,1643,3,Female,34,1,2,Assistant,5,Divorced,18067,4,No,1,4,74,3,14,8,8
22,No,Marketing,1,1644,4,Female,49,1,4,Manager,5,Divorced,6766,2,Yes,4,2,11,4,3,6,7
33,Yes,Marketing,3,1645,4,Female,47,4,5,Manager,5,Married,9155,2,Yes,2,4,41,4,21,3,9
30,Yes,IT,43,1646,2,Female,95,4,4,Assistant,3,Married,14734,1,Yes,3,3,88,2,8,2,8
37,Yes,Finance,42,1647,2,Female,90,2,3,Analyst,1,Married,4363,4,Yes,4,4,47,2,15,14,3
31,No,Marketing,42,1648,4,Female,16,3,3,Analyst,4,Married,14111,4,No,2,3,84,4,25,3,6
42,No,Sales,2,1649,1,Male,48,2,2,Assistant,2,Single,13485,2,No,2,2,70,3,9,2,2
31,Yes,Finance,14,1650,2,Female,90,1,5,Assistant,3,Single,18609,4,No,3,3,94,3,16,12,7
32,No,HR,16,1651,4,Female,46,3,5,Manager,3,Single,9652,4,No,4,1,74,2,26,3,6
44,No,Finance,45,1652,4,Female,35,1,2,Assistant,3,Single,6375,1,No,1,4,64,3,21,9,7
38,No,IT,10,1653,4,Female,19,2,3,Assistant,5,Married,15151,2,No,4,4,77,2,18,1,8
55,No,HR,12,1654,3,Male,42,2,5,Manager,3,Single,19251,4,No,2,3,46,1,8,3,5
27,No,Marketing,45,1655,2,Female,62,1,4,Assistant,4,Single,8632,2,Yes,1,4,22,1,7,7,3
48,No,HR,41,1656,4,Male,83,1,5,Assistant,3,Single,6432,4,Yes,4,1,99,4,20,2,2
51,No,HR,2,1657,2,Male,84,3,3,Assistant,1,Married,19074,4,Yes,1,4,42,3,21,13,2
37,No,IT,40,1658,4,Female,97,3,5,Manager,2,Divorced,8438,1,No,2,2,68,1,28,12,5
25,No,Sales,3,1659,3,Female,54,1,5,Assistant,5,Married,17942,1,Yes,1,2,39,2,10,3,7
37,No,HR,37,1660,2,Male,20,4,1,Analyst,2,Divorced,18653,3,No,3,4,55,2,12,6,7
38,No,Sales,49,1661,2,Male,28,4,5,Assistant,2,Divorced,10688,1,Yes,4,3,68,4,12,12,7
41,No,Finance,25,1662,4,Female,81,4,2,Analyst,3,Single,8893,1,No,2,3,65,1,27,2,8
56,Yes,IT,34,1663,2,Male,25,2,2,Assistant,3,Single,3307,2,Yes,2,3,37,2,27,1,0
51,Yes,Marketing,34,1664,4,Female,53,3,4,Manager,5,Single,12538,3,Yes,4,2,69,4,10,10,6
22,Yes,HR,23,1665,3,Female,55,2,5,Analyst,5,Married,16919,4,Yes,4,4,80,1,2,2,9
47,No,Sales,34,1666,4,Male,38,1,4,Assistant,2,Married,10809,4,No,1,2,4,3,25,11,8
29,No,HR,6,1667,4,Female,57,4,3,Assistant,5,Single,8736,2,Yes,2,2,77,2,12,12,1
54,Yes,IT,7,1668,3,Female,96,3,3,Assistant,3,Married,15998,4,Yes,1,4,99,4,6,13,3
48,Yes,Marketing,29,1669,4,Female,88,3,1,Assistant,4,Married,11055,3,No,4,1,59,1,25,4,5
34,Yes,Finance,24,1670,4,Male,40,1,1,Manager,3,Divorced,11109,4,No,1,1,46,4,24,5,3
52,No,Finance,4,1671,2,Male,43,1,5,Executive,2,Married,16916,1,Yes,4,3,91,3,1,1,8
26,No,Sales,37,1672,2,Male,16,3,5,Analyst,3,Divorced,12704,1,Yes,2,2,75,3,29,4,9
31,No,Finance,25,1673,3,Female,44,2,4,Assistant,1,Single,18296,3,Yes,2,2,96,1,9,5,0
49,No,Sales,43,1674,4,Male,88,1,4,Manager,4,Married,5283,1,No,4,4,39,3,25,4,8
40,No,Marketing,3,1675,3,Male,90,1,5,Executive,4,Divorced,10552,4,Yes,2,3,23,3,20,2,9
50,No,HR,20,1676,2,Male,98,3,5,Manager,3,Married,15216,4,No,2,4,17,1,16,1,0
43,No,IT,4,1677,4,Female,71,4,1,Assistant,5,Divorced,4382,2,Yes,4,1,74,4,17,4,0
39,Yes,Marketing,32,1678,3,Female,73,4,1,Executive,2,Divorced,12175,2,Yes,1,2,88,4,20,14,4
56,Yes,Marketing,23,1679,2,Male,33,4,1,Analyst,5,Married,5526,3,No,4,1,82,3,6,2,0
23,No,Finance,42,1680,1,Male,68,2,5,Analyst,3,Single,18012,4,No,4,4,67,2,4,14,9
47,No,Finance,15,1681,4,Male,84,3,4,Manager,2,Divorced,15006,4,No,1,2,61,2,9,10,8
39,No,IT,15,1682,3,Female,37,2,2,Analyst,4,Single,14711,2,Yes,4,2,6,1,20,9,5
43,No,HR,2,1683,1,Male,97,3,2,Analyst,2,Married,5687,2,Yes,4,4,81,3,26,4,8
51,No,Marketing,13,1684,4,Female,47,4,4,Executive,1,Married,6156,2,Yes,4,3,14,1,8,14,4
55,No,Finance,45,1685,2,Female,80,1,4,Analyst,3,Single,19959,3,Yes,1,1,78,3,18,3,5
53,No,Marketing,30,1686,3,Female,93,4,4,Executive,3,Married,14039,3,Yes,4,4,65,3,12,7,1
55,No,HR,12,1687,4,Male,25,1,1,Executive,5,Divorced,3402,4,Yes,3,3,35,1,7,11,8
21,No,Sales,15,1688,3,Male,32,1,3,Executive,1,Single,11444,4,Yes,1,2,58,2,8,14,2
34,Yes,HR,13,1689,4,Female,79,2,5,Analyst,5,Married,4629,4,Yes,1,1,70,3,22,3,4
53,No,Marketing,1,1690,4,Female,46,1,1,Manager,1,Married,18293,3,Yes,3,2,28,4,10,10,7
55,No,Marketing,40,1691,1,Female,18,3,2,Manager,4,Single,5709,4,Yes,4,3,24,3,29,12,4
25,No,IT,30,1692,4,Female,50,4,5,Analyst,2,Divorced,18724,3,Yes,4,4,54,2,22,8,9
58,Yes,Marketing,7,1693,3,Male,71,3,4,Executive,4,Single,15956,3,Yes,4,3,20,4,24,5,3
31,Yes,Finance,7,1694,4,Male,47,4,2,Analyst,2,Married,14523,4,Yes,2,3,48,4,3,4,3
22,No,IT,16,1695,4,Female,28,1,4,Assistant,5,Married,7043,2,No,2,1,11,4,18,1,4
37,No,Marketing,47,1696,1,Female,62,1,4,Manager,1,Single,5659,4,No,1,1,7,2,9,5,2
59,No,HR,17,1697,3,Female,51,1,4,Executive,2,Divorced,8241,1,Yes,4,2,84,4,24,9,9
40,No,Marketing,12,1698,2,Male,19,3,5,Analyst,4,Divorced,19003,3,Yes,1,2,40,3,26,8,3
34,No,HR,35,1699,1,Female,64,4,2,Executive,3,Divorced,16828,2,Yes,3,3,23,3,5,14,4
52,No,HR,15,1700,3,Male,75,4,2,Assistant,3,Single,12170,3,No,4,3,35,3,13,14,3
54,No,Marketing,22,1701,1,Female,83,1,4,Executive,3,Divorced,6816,3,No,4,1,1,2,5,4,2
45,No,HR,44,1702,1,Male,52,3,1,Assistant,5,Divorced,3568,1,Yes,1,3,28,3,22,9,0
27,Yes,Sales,46,1703,4,Male,60,1,3,Manager,4,Divorced,15830,4,No,4,3,12,3,22,7,1
55,No,IT,28,1704,2,Female,29,1,1,Executive,2,Divorced,7105,3,No,2,3,88,3,2,2,8
49,No,Marketing,27,1705,1,Male,51,1,5,Analyst,4,Married,15444,3,No,4,4,6,2,7,11,9
42,No,Sales,32,1706,3,Male,41,3,3,Executive,4,Single,5772,2,No,2,4,39,4,3,7,1
33,No,HR,37,1707,1,Male,15,1,1,Executive,5,Single,15428,1,Yes,4,1,99,3,24,4,1
33,No,HR,26,1708,2,Male,43,4,2,Assistant,2,Divorced,7054,2,No,1,1,58,2,9,13,4
21,Yes,IT,6,1709,1,Female,86,3,1,Assistant,2,Single,3136,3,No,4,4,57,4,3,5,9
56,No,Sales,12,1710,4,Female,21,3,4,Analyst,4,Single,7771,4,No,1,1,99,4,22,1,8
24,No,Sales,47,1711,4,Female,43,2,5,Manager,4,Married,5324,1,Yes,3,1,10,1,24,11,2
57,No,Marketing,33,1712,3,Female,45,1,1,Manager,3,Single,14947,2,Yes,4,4,28,3,6,14,8
33,No,HR,27,1713,1,Female,52,4,1,Assistant,4,Married,12571,3,No,3,4,16,4,10,4,3
58,Yes,Finance,30,1714,2,Male,22,2,3,Analyst,1,Single,12124,1,No,1,2,12,1,3,2,2
44,No,Marketing,9,1715,2,Male,51,2,4,Executive,3,Married,15037,2,Yes,4,1,8,4,20,9,4
39,No,Marketing,7,1716,1,Male,73,4,3,Analyst,1,Married,19013,4,No,3,1,93,2,9,12,6
21,Yes,Marketing,29,1717,3,Male,93,1,5,Analyst,4,Single,10260,1,No,2,3,41,3,12,12,6
58,No,IT,22,1718,1,Female,68,4,5,Analyst,4,Married,9784,2,Yes,2,4,8,4,12,14,1
25,No,IT,49,1719,4,Female,72,3,4,Manager,5,Married,10303,4,Yes,3,4,20,2,16,8,6
36,Yes,Marketing,34,1720,4,Male,40,4,3,Executive,4,Single,17446,4,No,2,1,77,2,11,3,6
44,No,Finance,9,1721,3,Female,62,3,4,Analyst,5,Married,12259,1,No,2,1,26,3,12,7,1
47,No,Sales,36,1722,4,Male,25,4,3,Manager,5,Married,19594,1,Yes,4,3,54,4,17,7,9
21,Yes,Sales,9,1723,3,Male,37,3,2,Manager,2,Married,13582,3,No,2,4,34,3,4,13,8
54,No,HR,5,1724,1,Female,48,1,4,Assistant,5,Married,9504,3,Yes,2,3,90,2,10,6,7
56,No,Sales,42,1725,1,Female,47,3,5,Executive,2,Married,18690,3,No,3,4,39,1,17,3,1
24,No,Sales,28,1726,2,Female,95,3,3,Analyst,2,Divorced,15795,1,No,2,3,88,4,8,9,5
20,No,Finance,9,1727,1,Female,16,1,2,Executive,3,Married,9396,1,No,1,2,11,4,7,9,7
59,No,Sales,9,1728,2,Female,75,4,5,Assistant,2,Married,18129,3,Yes,3,4,71,3,23,6,8
31,No,Finance,33,1729,4,Female,18,4,3,Assistant,3,Married,14042,1,No,4,3,28,4,18,3,0
55,No,IT,41,1730,4,Female,26,2,2,Analyst,3,Married,4723,3,Yes,3,3,4,2,26,4,6
42,Yes,Finance,38,1731,3,Male,43,3,5,Manager,3,Single,11323,2,No,2,2,59,4,22,5,9
50,Yes,IT,39,1732,4,Female,56,4,5,Assistant,4,Divorced,18595,3,Yes,1,4,18,3,24,9,4
30,No,Finance,5,1733,2,Male,97,4,2,Manager,5,Single,13301,4,No,2,4,34,3,24,3,8
29,No,Marketing,49,1734,2,Male,71,2,5,Assistant,5,Divorced,11594,3,Yes,2,3,45,2,21,9,8
22,No,IT,38,1735,2,Female,64,3,3,Executive,1,Married,8595,1,No,3,3,45,2,8,5,2
33,No,IT,11,1736,1,Male,80,3,3,Analyst,1,Married,12809,2,No,2,1,44,1,29,6,9
35,No,Sales,37,1737,1,Female,21,1,5,Assistant,4,Divorced,19362,1,No,1,4,38,3,2,2,6
29,No,IT,8,1738,3,Male,71,1,1,Executive,2,Divorced,3269,2,Yes,4,3,40,1,14,2,2
48,Yes,Finance,29,1739,4,Male,60,2,2,Assistant,1,Single,16365,4,Yes,3,3,88,1,16,14,3
29,No,Marketing,11,1740,3,Male,36,2,1,Analyst,1,Divorced,18969,2,No,1,2,17,4,20,12,7
31,No,Marketing,46,1741,2,Female,25,1,3,Executive,3,Married,9772,4,No,2,1,58,1,10,12,0
49,No,Sales,45,1742,2,Male,47,1,5,Manager,1,Single,5348,4,No,2,1,86,1,18,2,3
20,No,Finance,48,1743,1,Male,68,2,4,Assistant,5,Divorced,13175,3,Yes,4,2,29,1,5,7,3
24,No,Finance,29,1744,3,Male,34,4,4,Assistant,3,Divorced,9058,3,No,1,1,64,1,16,13,2
39,No,HR,37,1745,3,Female,19,1,1,Executive,4,Single,7522,1,Yes,1,2,89,1,11,11,1
27,No,IT,46,1746,3,Male,82,4,1,Analyst,4,Divorced,5163,1,Yes,4,1,83,2,19,11,7
31,Yes,Sales,13,1747,1,Female,28,1,1,Assistant,4,Married,16874,1,Yes,2,4,40,1,6,6,5
20,No,Marketing,31,1748,2,Male,17,1,3,Executive,3,Single,18577,3,No,2,4,84,2,7,7,1
39,No,HR,46,1749,1,Male,96,3,3,Analyst,1,Divorced,7163,4,No,2,1,54,2,22,13,7
47,No,Finance,49,1750,3,Male,72,3,5,Assistant,1,Married,13982,4,Yes,3,4,58,4,11,3,7
56,No,IT,49,1751,2,Female,41,1,3,Executive,5,Divorced,18172,4,No,1,3,44,2,18,4,6
56,No,Marketing,2,1752,2,Male,18,3,5,Analyst,3,Single,7486,4,Yes,4,4,83,2,18,11,7
31,No,HR,7,1753,4,Male,81,3,5,Assistant,3,Divorced,17295,2,Yes,3,3,66,2,20,6,8
56,Yes,Finance,42,1754,3,Male,78,3,1,Assistant,5,Divorced,16737,1,Yes,1,2,16,3,23,3,2
47,No,Marketing,25,1755,2,Male,56,4,4,Analyst,1,Divorced,13853,1,Yes,4,2,90,2,8,12,1
34,No,Marketing,49,1756,3,Female,43,1,1,Analyst,1,Married,13158,3,Yes,4,3,81,3,21,14,6
25,No,Finance,13,1757,3,Male,94,2,3,Executive,2,Married,19097,2,No,2,2,73,3,10,1,1
39,Yes,Finance,28,1758,1,Male,49,2,2,Assistant,2,Divorced,7183,2,No,2,3,19,4,17,6,2
33,No,Sales,22,1759,4,Male,33,4,3,Assistant,2,Divorced,8911,3,Yes,4,2,22,2,9,10,5
21,Yes,Marketing,24,1760,4,Male,93,2,4,Executive,2,Single,16964,3,No,2,3,63,2,13,11,8
28,No,Finance,1,1761,4,Female,83,1,3,Assistant,1,Divorced,15912,2,Yes,2,1,7,2,8,10,8
56,No,HR,49,1762,2,Male,45,2,4,Assistant,4,Single,8208,1,No,1,3,64,4,17,2,9
39,No,IT,46,1763,3,Male,57,4,2,Assistant,3,Married,11178,3,No,4,4,59,3,16,13,1
45,No,Sales,43,1764,3,Female,87,2,2,Manager,2,Divorced,14116,3,Yes,4,3,6,3,25,7,0
48,No,Finance,31,1765,2,Male,91,2,5,Analyst,4,Single,6892,2,No,4,1,3,4,16,13,5
20,No,IT,36,1766,3,Male,35,3,3,Manager,2,Married,16286,3,Yes,2,3,27,1,21,5,6
54,No,Sales,32,1767,1,Male,79,3,5,Manager,5,Single,9599,3,Yes,1,1,18,2,8,14,7
25,No,Marketing,18,1768,1,Female,91,4,1,Analyst,2,Married,11646,1,No,4,1,5,1,26,1,3
56,No,IT,26,1769,1,Male,48,1,1,Manager,5,Divorced,16222,4,No,3,2,25,3,10,9,6
24,No,Sales,24,1770,3,Female,75,1,1,Executive,3,Single,7304,2,Yes,2,2,39,3,12,2,8
52,No,Finance,18,1771,1,Female,50,1,1,Manager,2,Divorced,8432,1,Yes,4,2,18,3,18,2,0
33,No,Finance,39,1772,1,Female,94,3,1,Executive,5,Single,5850,2,Yes,4,1,80,1,23,10,2
31,No,Sales,2,1773,2,Female,88,1,3,Analyst,3,Married,14529,3,No,3,4,92,1,9,10,4
39,No,Marketing,25,1774,3,Female,55,2,5,Assistant,2,Single,17630,3,Yes,1,2,20,2,23,4,6
43,No,Sales,13,1775,1,Female,48,4,5,Analyst,2,Single,4721,4,Yes,4,3,4,1,25,2,4
53,No,HR,16,1776,1,Female,39,4,4,Analyst,1,Divorced,17300,1,No,1,1,16,4,4,13,0
44,Yes,Sales,12,1777,3,Male,71,3,1,Manager,4,Divorced,4429,1,No,1,3,37,4,5,10,0
48,No,Sales,30,1778,3,Male,79,3,2,Analyst,4,Divorced,3648,1,No,4,3,61,2,23,6,0
58,Yes,Finance,46,1779,3,Female,90,2,4,Analyst,3,Married,3355,4,No,3,1,39,2,16,13,7
50,No,Marketing,23,1780,1,Female,36,3,4,Executive,5,Divorced,5823,2,Yes,4,2,6,1,1,5,6
42,No,Sales,26,1781,2,Female,74,4,3,Assistant,4,Single,11157,1,No,1,1,26,1,18,10,2
57,No,IT,2,1782,2,Female,68,3,4,Manager,5,Married,18581,2,No,1,2,30,2,18,10,3
39,No,Finance,4,1783,3,Female,36,3,2,Assistant,5,Divorced,10543,4,Yes,3,1,97,1,26,3,7
42,Yes,Finance,42,1784,1,Female,75,4,5,Assistant,4,Single,15126,3,Yes,2,2,61,2,25,13,6
35,No,Sales,8,1785,1,Male,80,3,4,Assistant,4,Single,8269,2,No,3,4,25,3,19,2,6
27,No,IT,28,1786,4,Male,59,2,3,Manager,5,Married,6934,2,Yes,3,1,69,3,9,6,5
40,No,Sales,9,1787,2,Female,86,1,1,Analyst,5,Single,10085,4,No,1,4,30,2,1,14,8
20,No,IT,47,1788,3,Female,83,3,2,Assistant,2,Divorced,17032,3,Yes,3,4,11,3,27,2,5
27,No,Finance,35,1789,3,Female,78,1,1,Manager,2,Single,19650,3,Yes,1,2,14,1,3,11,0
48,No,IT,7,1790,3,Male,24,2,4,Analyst,5,Divorced,10317,3,No,4,2,57,4,26,4,4
51,No,Sales,44,1791,1,Female,81,1,5,Assistant,4,Divorced,3381,3,No,2,2,0,2,2,5,7
57,No,HR,36,1792,1,Male,25,4,3,Executive,2,Married,4635,1,Yes,4,3,61,2,2,13,5
24,No,HR,37,1793,3,Male,42,3,2,Manager,5,Single,15793,3,No,1,4,58,3,17,11,4
41,No,IT,43,1794,4,Male,19,2,5,Assistant,5,Married,13476,2,Yes,3,1,89,2,6,8,8
53,Yes,Sales,34,1795,1,Female,26,1,2,Manager,3,Married,14850,4,Yes,3,1,36,3,5,12,6
20,No,Marketing,16,1796,2,Female,58,3,3,Executive,3,Married,10417,2,Yes,4,2,5,2,28,1,6
45,No,HR,24,1797,2,Male,43,4,3,Manager,5,Divorced,5637,3,No,3,1,23,1,21,7,0
29,No,Finance,20,1798,3,Male,92,2,4,Analyst,5,Divorced,18125,2,No,2,3,46,3,11,14,1
49,No,Sales,7,1799,1,Male,50,2,2,Assistant,5,Divorced,8570,2,No,4,4,63,4,9,6,9
37,No,Sales,6,1800,3,Male,49,3,4,Manager,2,Divorced,9050,1,Yes,2,1,35,1,22,3,4
36,No,HR,46,1801,4,Female,22,1,2,Manager,1,Single,19404,1,No,1,1,82,2,25,10,2
45,Yes,Marketing,1,1802,1,Male,30,3,2,Assistant,2,Single,15592,2,No,3,2,55,3,4,10,7
27,No,Finance,27,1803,2,Female,57,3,1,Executive,5,Divorced,15891,3,No,2,2,81,1,7,10,3
59,Yes,Marketing,34,1804,1,Male,83,2,4,Executive,2,Divorced,18142,4,Yes,4,2,79,2,13,1,6
31,Yes,Finance,46,1805,2,Female,30,1,2,Assistant,1,Single,4009,3,No,1,3,16,3,16,2,4
46,No,HR,27,1806,2,Male,70,4,2,Assistant,1,Married,15732,4,No,1,4,10,1,27,1,5
27,No,Sales,16,1807,2,Female,55,1,3,Analyst,1,Married,10779,4,No,3,1,3,3,20,3,6
44,No,Finance,44,1808,4,Female,91,1,1,Manager,5,Divorced,17601,1,Yes,3,4,79,2,17,1,7
23,No,Sales,39,1809,2,Female,22,4,3,Manager,4,Married,10140,2,No,2,1,8,1,20,10,2
52,Yes,IT,14,1810,4,Male,68,2,4,Executive,4,Divorced,10824,3,No,3,2,86,2,2,5,2
20,No,IT,17,1811,1,Female,19,3,4,Analyst,4,Divorced,17968,3,No,4,3,73,1,5,10,1
38,No,HR,22,1812,3,Male,23,1,2,Manager,3,Divorced,15611,3,No,2,3,89,2,27,6,5
50,No,HR,5,1813,1,Female,80,4,5,Analyst,4,Single,8385,2,Yes,2,3,99,2,18,1,1
35,No,HR,25,1814,3,Female,85,4,3,Assistant,5,Married,19244,4,No,4,1,38,3,13,14,0
33,No,IT,49,1815,2,Male,44,3,4,Manager,5,Single,17424,1,No,4,2,66,3,18,1,0
24,No,Finance,19,1816,2,Female,95,4,2,Assistant,3,Married,18017,3,No,2,1,83,1,28,12,8
45,No,Marketing,42,1817,2,Female,79,3,2,Executive,5,Single,9508,4,Yes,1,2,80,1,11,4,0
47,No,HR,6,1818,4,Male,44,1,3,Executive,5,Single,15159,2,No,2,3,46,2,14,4,6
21,No,Marketing,6,1819,2,Female,61,4,2,Assistant,3,Divorced,14933,2,Yes,2,2,27,3,12,8,4
25,No,Marketing,25,1820,4,Female,45,4,1,Executive,3,Divorced,15105,2,No,4,3,0,2,4,10,5
28,No,IT,21,1821,4,Female,74,4,5,Assistant,3,Single,14988,2,No,2,4,35,2,7,7,9
52,No,Finance,37,1822,1,Female,89,1,3,Assistant,5,Married,13754,4,Yes,1,1,88,1,13,7,8
44,No,IT,34,1823,1,Male,94,3,3,Assistant,3,Married,10536,1,No,4,2,96,4,19,9,2
32,No,HR,5,1824,2,Female,23,3,3,Executive,1,Divorced,5217,2,Yes,3,2,49,2,11,8,5
28,No,IT,20,1825,4,Female,90,3,2,Executive,2,Divorced,19530,1,No,2,1,84,2,28,12,6
32,No,IT,22,1826,4,Female,68,4,2,Executive,3,Married,6754,4,No,1,2,93,3,7,13,1
50,No,IT,46,1827,1,Female,75,3,3,Assistant,3,Married,11271,1,No,3,1,76,4,27,11,5
30,No,HR,6,1828,3,Female,78,3,3,Analyst,3,Married,9595,2,Yes,1,2,38,4,25,11,5
23,Yes,HR,8,1829,3,Female,94,4,1,Executive,3,Divorced,16866,2,No,2,1,49,2,15,12,4
53,Yes,IT,29,1830,3,Female,20,4,4,Analyst,2,Married,9052,1,No,4,4,22,2,19,12,6
57,No,IT,24,1831,1,Female,59,3,1,Executive,5,Divorced,7390,4,No,4,4,52,4,20,12,8
23,No,Marketing,23,1832,1,Male,79,1,3,Manager,4,Single,12345,3,No,1,4,5,2,17,3,6
57,No,Finance,1,1833,4,Male,91,4,2,Manager,1,Single,9012,1,No,1,2,82,4,23,4,1
38,No,Marketing,20,1834,1,Male,51,4,2,Manager,5,Single,8883,4,Yes,4,1,9,1,1,8,3
25,No,Finance,11,1835,1,Male,87,1,3,Analyst,3,Married,11804,2,Yes,3,3,15,3,29,14,0
53,No,Finance,14,1836,3,Female,31,2,4,Executive,5,Divorced,13002,4,No,4,3,76,1,12,5,1
37,No,IT,39,1837,3,Female,39,3,5,Assistant,1,Married,7651,4,No,3,1,21,1,19,13,8
32,No,Marketing,29,1838,2,Male,64,3,5,Analyst,5,Divorced,5956,3,Yes,1,4,65,3,25,5,6
42,No,Finance,12,1839,2,Male,85,4,1,Executive,5,Married,8781,4,No,4,3,41,1,28,8,7
38,Yes,Finance,24,1840,3,Male,45,3,4,Manager,3,Single,6206,3,No,4,2,89,2,5,8,7
30,Yes,HR,8,1841,2,Female,46,2,5,Analyst,2,Divorced,19257,3,No,2,3,4,1,10,13,1
20,No,Finance,35,1842,2,Female,62,3,4,Executive,4,Married,7597,1,Yes,1,3,93,1,26,6,4
43,Yes,IT,33,1843,3,Male,97,2,2,Assistant,5,Divorced,12165,2,Yes,1,3,36,2,11,14,0
26,No,Sales,41,1844,4,Male,31,1,2,Analyst,2,Divorced,3659,4,Yes,4,3,85,2,16,9,8
44,No,HR,36,1845,1,Male,75,1,4,Assistant,4,Married,10805,4,No,3,2,50,1,18,4,4
40,No,Sales,43,1846,1,Male,71,4,3,Analyst,1,Married,3760,1,No,4,1,81,1,9,10,0
34,No,IT,41,1847,3,Male,71,3,5,Manager,1,Divorced,11523,2,No,3,2,92,2,22,1,6
20,No,Sales,2,1848,3,Female,84,4,5,Manager,5,Divorced,3958,3,No,4,1,18,3,9,10,8
31,No,Finance,11,1849,2,Male,47,1,2,Manager,4,Single,12950,1,No,3,4,3,2,28,2,0
26,No,Sales,47,1850,4,Female,33,2,1,Assistant,1,Divorced,8840,1,No,3,4,71,3,27,1,0
34,No,Marketing,46,1851,3,Male,29,3,5,Manager,3,Single,7408,2,No,3,3,26,2,14,4,0
40,No,IT,40,1852,4,Male,49,2,2,Assistant,2,Single,4855,4,No,2,3,54,2,20,9,6
38,Yes,Marketing,19,1853,2,Female,63,3,2,Assistant,5,Single,19738,4,Yes,2,1,92,3,6,11,9
48,No,Sales,37,1854,3,Male,50,4,4,Assistant,1,Divorced,8621,4,Yes,4,1,96,3,12,6,2
44,No,Marketing,10,1855,4,Female,68,3,4,Manager,2,Single,5272,3,Yes,4,1,6,3,23,13,8
52,No,HR,10,1856,4,Female,50,1,4,Executive,3,Divorced,17642,3,No,1,3,60,1,11,14,8
51,Yes,Sales,41,1857,2,Male,67,4,1,Assistant,5,Divorced,7890,2,No,3,4,98,3,22,14,6
54,No,Marketing,31,1858,2,Male,74,4,5,Executive,5,Married,6162,1,No,4,4,67,2,4,6,2
57,No,Finance,38,1859,2,Female,88,2,1,Assistant,1,Divorced,9517,3,Yes,3,2,25,2,24,6,9
45,No,Sales,39,1860,3,Female,58,3,1,Manager,5,Divorced,11395,3,No,1,2,58,4,6,1,7
30,No,HR,8,1861,4,Male,47,2,4,Manager,2,Single,3608,4,No,3,2,76,2,18,1,5
54,No,Finance,30,1862,2,Female,58,1,2,Manager,4,Divorced,11076,4,Yes,1,2,74,4,29,3,3
27,No,Sales,46,1863,4,Male,69,4,3,Analyst,2,Divorced,4140,4,No,4,3,38,1,28,5,7
33,No,Finance,46,1864,4,Female,88,3,2,Manager,3,Married,15353,1,No,2,2,33,3,6,2,2
29,No,Sales,19,1865,4,Male,58,3,2,Executive,5,Married,7874,3,No,2,1,24,3,1,11,0
21,No,Sales,5,1866,4,Female,65,3,2,Assistant,3,Single,7996,3,No,4,4,84,4,25,12,3
28,No,IT,22,1867,1,Female,65,4,2,Executive,3,Single,16697,2,No,2,4,35,1,10,1,8
22,No,Marketing,19,1868,4,Male,21,1,1,Analyst,5,Married,11173,4,No,4,4,65,4,12,9,6
40,No,Sales,30,1869,3,Female,99,3,4,Executive,4,Married,9235,4,No,4,1,88,3,7,11,0
45,Yes,HR,35,1870,3,Female,15,2,4,Assistant,2,Divorced,8196,2,No,4,4,95,2,24,1,0
27,No,Marketing,6,1871,4,Female,27,4,2,Assistant,3,Single,10917,4,Yes,4,1,64,3,28,13,0
21,No,IT,18,1872,2,Female,87,1,3,Manager,2,Single,18611,4,No,2,1,96,1,11,13,5
25,No,Marketing,36,1873,3,Female,62,1,5,Analyst,3,Divorced,3738,3,Yes,1,2,5,1,20,14,9
47,Yes,Marketing,34,1874,2,Female,98,4,2,Analyst,5,Divorced,17183,1,No,4,1,12,4,24,11,9
48,No,Sales,33,1875,3,Female,61,3,2,Executive,5,Single,13892,2,No,3,2,16,3,28,11,8
45,No,HR,38,1876,4,Male,61,1,3,Manager,5,Married,6723,2,No,4,2,79,1,1,14,2
44,No,Sales,5,1877,4,Female,24,2,1,Manager,5,Married,3657,2,No,1,3,37,3,27,11,2
