Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,external_avg_salary,external_job_demand,salary_gap,NoRecentPromotion,StagnationScore,SatisfactionIndex,Department_HR,Department_Human Resources,Department_IT,Department_Marketing,Department_Research & Development,Department_Sales,Gender_Male,JobRole_Assistant,JobRole_Executive,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,JobRoleMapped_Laboratory Technician,JobRoleMapped_Manager,JobRoleMapped_Other,JobRoleMapped_Research Scientist,JobRoleMapped_Sales Executive,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,AgeGroup_26-35,AgeGroup_36-45,AgeGroup_46-55,AgeGroup_55+
48,0,30,3,79,3,2,4,3648,1,4,3,61,2,23,6,0,69047.72894688007,12784,65399.72894688007,0,6,3.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
58,1,46,3,90,2,4,3,3355,4,3,1,39,2,16,13,7,69047.72894688007,12784,65692.72894688007,1,20,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
50,0,23,1,36,3,4,5,5823,2,4,2,6,1,1,5,6,69047.72894688007,12784,63224.72894688007,1,11,2.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,0,26,2,74,4,3,4,11157,1,1,1,26,1,18,10,2,69047.72894688007,12784,57890.72894688007,0,12,2.33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
57,0,2,2,68,3,4,5,18581,2,1,2,30,2,18,10,3,102997.714045,2542,84416.714045,1,13,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
39,0,4,3,36,3,2,5,10543,4,3,1,97,1,26,3,7,69047.72894688007,12784,58504.72894688007,1,10,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
42,1,42,1,75,4,5,4,15126,3,2,2,61,2,25,13,6,69047.72894688007,12784,53921.72894688007,1,19,2.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
35,0,8,1,80,3,4,4,8269,2,3,4,25,3,19,2,6,69047.72894688007,12784,60778.72894688007,1,8,3.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
27,0,28,4,59,2,3,5,6934,2,3,1,69,3,9,6,5,102997.714045,2542,96063.714045,1,11,3.33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
40,0,9,2,86,1,1,5,10085,4,1,4,30,2,1,14,8,69047.72894688007,12784,58962.72894688007,1,22,3.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
20,0,47,3,83,3,2,2,17032,3,3,4,11,3,27,2,5,69047.72894688007,12784,52015.72894688007,1,7,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
27,0,35,3,78,1,1,2,19650,3,1,2,14,1,3,11,0,102997.714045,2542,83347.714045,0,11,2.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
48,0,7,3,24,2,4,5,10317,3,4,2,57,4,26,4,4,69047.72894688007,12784,58730.72894688007,1,8,3.33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
51,0,44,1,81,1,5,4,3381,3,2,2,0,2,2,5,7,69047.72894688007,12784,65666.72894688007,1,12,2.33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57,0,36,1,25,4,3,2,4635,1,4,3,61,2,2,13,5,69047.72894688007,12784,64412.72894688007,1,18,2.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24,0,37,3,42,3,2,5,15793,3,1,4,58,3,17,11,4,102997.714045,2542,87204.714045,1,15,4.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
41,0,43,4,19,2,5,5,13476,2,3,1,89,2,6,8,8,69047.72894688007,12784,55571.72894688007,1,16,3.33,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
53,1,34,1,26,1,2,3,14850,4,3,1,36,3,5,12,6,102997.714045,2542,88147.714045,1,18,1.67,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
20,0,16,2,58,3,3,3,10417,2,4,2,5,2,28,1,6,69047.72894688007,12784,58630.72894688007,1,7,2.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
45,0,24,2,43,4,3,5,5637,3,3,1,23,1,21,7,0,102997.714045,2542,97360.714045,0,7,2.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
29,0,20,3,92,2,4,5,18125,2,2,3,46,3,11,14,1,69047.72894688007,12784,50922.72894688007,0,15,3.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
49,0,7,1,50,2,2,5,8570,2,4,4,63,4,9,6,9,69047.72894688007,12784,60477.72894688007,1,15,3.33,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
37,0,6,3,49,3,4,2,9050,1,2,1,35,1,22,3,4,102997.714045,2542,93947.714045,1,7,2.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
36,0,46,4,22,1,2,1,19404,1,1,1,82,2,25,10,2,102997.714045,2542,83593.714045,0,12,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
45,1,1,1,30,3,2,2,15592,2,3,2,55,3,4,10,7,69047.72894688007,12784,53455.72894688007,1,17,1.67,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
27,0,27,2,57,3,1,5,15891,3,2,2,81,1,7,10,3,69047.72894688007,12784,53156.72894688007,1,13,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
59,1,34,1,83,2,4,2,18142,4,4,2,79,2,13,1,6,69047.72894688007,12784,50905.72894688007,1,7,1.67,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
31,1,46,2,30,1,2,1,4009,3,1,3,16,3,16,2,4,69047.72894688007,12784,65038.72894688007,1,6,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
46,0,27,2,70,4,2,1,15732,4,1,4,10,1,27,1,5,69047.72894688007,12784,53315.72894688007,1,6,2.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
27,0,16,2,55,1,3,1,10779,4,3,1,3,3,20,3,6,69047.72894688007,12784,58268.72894688007,1,9,1.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
44,0,44,4,91,1,1,5,17601,1,3,4,79,2,17,1,7,102997.714045,2542,85396.714045,1,8,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
23,0,39,2,22,4,3,4,10140,2,2,1,8,1,20,10,2,102997.714045,2542,92857.714045,0,12,2.33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
52,1,14,4,68,2,4,4,10824,3,3,2,86,2,2,5,2,69047.72894688007,12784,58223.72894688007,0,7,3.33,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
20,0,17,1,19,3,4,4,17968,3,4,3,73,1,5,10,1,69047.72894688007,12784,51079.72894688007,0,11,2.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
38,0,22,3,23,1,2,3,15611,3,2,3,89,2,27,6,5,102997.714045,2542,87386.714045,1,11,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
50,0,5,1,80,4,5,4,8385,2,2,3,99,2,18,1,1,69047.72894688007,12784,60662.72894688007,0,2,2.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
35,0,25,3,85,4,3,5,19244,4,4,1,38,3,13,14,0,69047.72894688007,12784,49803.72894688007,0,14,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
33,0,49,2,44,3,4,5,17424,1,4,2,66,3,18,1,0,102997.714045,2542,85573.714045,0,1,3.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
24,0,19,2,95,4,2,3,18017,3,2,1,83,1,28,12,8,69047.72894688007,12784,51030.72894688007,1,20,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
45,0,42,2,79,3,2,5,9508,4,1,2,80,1,11,4,0,69047.72894688007,12784,59539.72894688007,0,4,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
47,0,6,4,44,1,3,5,15159,2,2,3,46,2,14,4,6,69047.72894688007,12784,53888.72894688007,1,10,4.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
21,0,6,2,61,4,2,3,14933,2,2,2,27,3,12,8,4,69047.72894688007,12784,54114.72894688007,1,12,2.33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
25,0,25,4,45,4,1,3,15105,2,4,3,0,2,4,10,5,69047.72894688007,12784,53942.72894688007,1,15,3.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
28,0,21,4,74,4,5,3,14988,2,2,4,35,2,7,7,9,69047.72894688007,12784,54059.72894688007,1,16,3.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
52,0,37,1,89,1,3,5,13754,4,1,1,88,1,13,7,8,69047.72894688007,12784,55293.72894688007,1,15,2.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
44,0,34,1,94,3,3,3,10536,1,4,2,96,4,19,9,2,69047.72894688007,12784,58511.72894688007,0,11,2.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
32,0,5,2,23,3,3,1,5217,2,3,2,49,2,11,8,5,69047.72894688007,12784,63830.72894688007,1,13,1.67,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
28,0,20,4,90,3,2,2,19530,1,2,1,84,2,28,12,6,69047.72894688007,12784,49517.72894688007,1,18,2.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
32,0,22,4,68,4,2,3,6754,4,1,2,93,3,7,13,1,69047.72894688007,12784,62293.72894688007,0,14,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
50,0,46,1,75,3,3,3,11271,1,3,1,76,4,27,11,5,69047.72894688007,12784,57776.72894688007,1,16,1.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
30,0,6,3,78,3,3,3,9595,2,1,2,38,4,25,11,5,69047.72894688007,12784,59452.72894688007,1,16,2.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
23,1,8,3,94,4,1,3,16866,2,2,1,49,2,15,12,4,69047.72894688007,12784,52181.72894688007,1,16,2.33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
53,1,29,3,20,4,4,2,9052,1,4,4,22,2,19,12,6,69047.72894688007,12784,59995.72894688007,1,18,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
57,0,24,1,59,3,1,5,7390,4,4,4,52,4,20,12,8,69047.72894688007,12784,61657.72894688007,1,20,3.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,0,23,1,79,1,3,4,12345,3,1,4,5,2,17,3,6,102997.714045,2542,90652.714045,1,9,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
57,0,1,4,91,4,2,1,9012,1,1,2,82,4,23,4,1,102997.714045,2542,93985.714045,0,5,2.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
38,0,20,1,51,4,2,5,8883,4,4,1,9,1,1,8,3,102997.714045,2542,94114.714045,1,11,2.33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
25,0,11,1,87,1,3,3,11804,2,3,3,15,3,29,14,0,69047.72894688007,12784,57243.72894688007,0,14,2.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
53,0,14,3,31,2,4,5,13002,4,4,3,76,1,12,5,1,69047.72894688007,12784,56045.72894688007,0,6,3.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
37,0,39,3,39,3,5,1,7651,4,3,1,21,1,19,13,8,69047.72894688007,12784,61396.72894688007,1,21,1.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
32,0,29,2,64,3,5,5,5956,3,1,4,65,3,25,5,6,69047.72894688007,12784,63091.72894688007,1,11,3.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
42,0,12,2,85,4,1,5,8781,4,4,3,41,1,28,8,7,69047.72894688007,12784,60266.72894688007,1,15,3.33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
38,1,24,3,45,3,4,3,6206,3,4,2,89,2,5,8,7,102997.714045,2542,96791.714045,1,15,2.67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30,1,8,2,46,2,5,2,19257,3,2,3,4,1,10,13,1,69047.72894688007,12784,49790.72894688007,0,14,2.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
20,0,35,2,62,3,4,4,7597,1,1,3,93,1,26,6,4,69047.72894688007,12784,61450.72894688007,1,10,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,1,33,3,97,2,2,5,12165,2,1,3,36,2,11,14,0,69047.72894688007,12784,56882.72894688007,0,14,3.67,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
26,0,41,4,31,1,2,2,3659,4,4,3,85,2,16,9,8,69047.72894688007,12784,65388.72894688007,1,17,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
44,0,36,1,75,1,4,4,10805,4,3,2,50,1,18,4,4,69047.72894688007,12784,58242.72894688007,1,8,2.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
40,0,43,1,71,4,3,1,3760,1,4,1,81,1,9,10,0,69047.72894688007,12784,65287.72894688007,0,10,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,0,41,3,71,3,5,1,11523,2,3,2,92,2,22,1,6,102997.714045,2542,91474.714045,1,7,2.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
20,0,2,3,84,4,5,5,3958,3,4,1,18,3,9,10,8,102997.714045,2542,99039.714045,1,18,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31,0,11,2,47,1,2,4,12950,1,3,4,3,2,28,2,0,102997.714045,2542,90047.714045,0,2,3.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
26,0,47,4,33,2,1,1,8840,1,3,4,71,3,27,1,0,69047.72894688007,12784,60207.72894688007,0,1,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
34,0,46,3,29,3,5,3,7408,2,3,3,26,2,14,4,0,102997.714045,2542,95589.714045,0,4,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
40,0,40,4,49,2,2,2,4855,4,2,3,54,2,20,9,6,69047.72894688007,12784,64192.72894688007,1,15,3.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
38,1,19,2,63,3,2,5,19738,4,2,1,92,3,6,11,9,69047.72894688007,12784,49309.72894688007,1,20,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
48,0,37,3,50,4,4,1,8621,4,4,1,96,3,12,6,2,69047.72894688007,12784,60426.72894688007,0,8,1.67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
44,0,10,4,68,3,4,2,5272,3,4,1,6,3,23,13,8,102997.714045,2542,97725.714045,1,21,2.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
52,0,10,4,50,1,4,3,17642,3,1,3,60,1,11,14,8,69047.72894688007,12784,51405.72894688007,1,22,3.33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
51,1,41,2,67,4,1,5,7890,2,3,4,98,3,22,14,6,69047.72894688007,12784,61157.72894688007,1,20,3.67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
54,0,31,2,74,4,5,5,6162,1,4,4,67,2,4,6,2,69047.72894688007,12784,62885.72894688007,0,8,3.67,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
57,0,38,2,88,2,1,1,9517,3,3,2,25,2,24,6,9,69047.72894688007,12784,59530.72894688007,1,15,1.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
45,0,39,3,58,3,1,5,11395,3,1,2,58,4,6,1,7,102997.714045,2542,91602.714045,1,8,3.33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
30,0,8,4,47,2,4,2,3608,4,3,2,76,2,18,1,5,102997.714045,2542,99389.714045,1,6,2.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
54,0,30,2,58,1,2,4,11076,4,1,2,74,4,29,3,3,102997.714045,2542,91921.714045,1,6,2.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
27,0,46,4,69,4,3,2,4140,4,4,3,38,1,28,5,7,69047.72894688007,12784,64907.72894688007,1,12,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
33,0,46,4,88,3,2,3,15353,1,2,2,33,3,6,2,2,102997.714045,2542,87644.714045,0,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
29,0,19,4,58,3,2,5,7874,3,2,1,24,3,1,11,0,69047.72894688007,12784,61173.72894688007,0,11,3.33,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
21,0,5,4,65,3,2,3,7996,3,4,4,84,4,25,12,3,69047.72894688007,12784,61051.72894688007,1,15,3.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
28,0,22,1,65,4,2,3,16697,2,2,4,35,1,10,1,8,69047.72894688007,12784,52350.72894688007,1,9,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
22,0,19,4,21,1,1,5,11173,4,4,4,65,4,12,9,6,69047.72894688007,12784,57874.72894688007,1,15,4.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
40,0,30,3,99,3,4,4,9235,4,4,1,88,3,7,11,0,69047.72894688007,12784,59812.72894688007,0,11,2.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
45,1,35,3,15,2,4,2,8196,2,4,4,95,2,24,1,0,69047.72894688007,12784,60851.72894688007,0,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
27,0,6,4,27,4,2,3,10917,4,4,1,64,3,28,13,0,69047.72894688007,12784,58130.72894688007,0,13,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
21,0,18,2,87,1,3,2,18611,4,2,1,96,1,11,13,5,102997.714045,2542,84386.714045,1,18,1.67,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
25,0,36,3,62,1,5,3,3738,3,1,2,5,1,20,14,9,69047.72894688007,12784,65309.72894688007,1,23,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
47,1,34,2,98,4,2,5,17183,1,4,1,12,4,24,11,9,69047.72894688007,12784,51864.72894688007,1,20,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48,0,33,3,61,3,2,5,13892,2,3,2,16,3,28,11,8,69047.72894688007,12784,55155.72894688007,1,19,3.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
45,0,38,4,61,1,3,5,6723,2,4,2,79,1,1,14,2,102997.714045,2542,96274.714045,0,16,3.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
44,0,5,4,24,2,1,5,3657,2,1,3,37,3,27,11,2,102997.714045,2542,99340.714045,0,13,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
31,0,4,1,40,3,2,5,12301,1,4,3,85,3,16,4,6,102997.714045,2542,90696.714045,1,10,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
24,0,20,1,64,1,3,2,5164,2,4,1,42,4,4,9,5,69047.72894688007,12784,63883.72894688007,1,14,1.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
